filename,studyid
/data/loris/data/assembly/222093/V1/mri/native/loris_222093_V1_t1_001.mnc,538483518 
/data/loris/data/assembly/222093/V1/mri/native/loris_222093_V1_t1_002.mnc,538483518 
/data/loris/data/assembly/222093/V1/mri/native/loris_222093_V1_t1_003.mnc,538483518 
/data/loris/data/assembly/222093/V1/mri/native/loris_222093_V1_t1_004.mnc,538483518 
